,id,labels_old,labels
208,209,"[2.5211544e-15 1.7341604e-12 2.7072503e-15 ... 2.7646958e-13 2.8453748e-14
 7.8945990e-12]",0
209,210,"[1.0855320e-13 6.4615232e-12 2.9929111e-11 ... 1.2323922e-08 3.6683555e-11
 1.7398130e-11]",0
210,211,"[1.5803011e-14 6.7715941e-12 3.7533883e-14 ... 1.1277291e-13 1.1278031e-19
 2.8406302e-14]",0
211,212,"[2.1245117e-11 2.7763891e-10 1.0795182e-08 ... 1.2566386e-09 7.7204207e-15
 2.8987056e-11]",0
212,213,"[2.7231600e-08 3.0433259e-07 1.0009498e-09 ... 2.7208946e-09 1.3914186e-05
 6.8314066e-10]",0
213,214,"[3.1187330e-14 4.0567638e-10 1.0948023e-12 ... 1.2202646e-12 6.3060726e-18
 3.2171325e-13]",0
214,215,"[1.04566184e-17 2.31561404e-17 2.14754256e-15 ... 5.40285365e-16
 1.67449319e-15 3.89706856e-17]",0
215,216,"[1.39683644e-14 8.06442586e-13 1.29066368e-13 ... 2.30999551e-12
 3.03944432e-16 9.50590041e-12]",0
216,217,"[1.8057658e-14 9.2070698e-13 2.3752286e-14 ... 3.7692865e-14 4.7962224e-16
 5.6646783e-13]",0
217,218,"[6.7483492e-15 5.1919727e-15 7.8806644e-13 ... 1.6506082e-16 7.3386986e-20
 9.4489803e-15]",0
218,219,"[9.4428094e-14 3.8693524e-11 8.5332967e-13 ... 1.0199578e-10 7.5886860e-17
 1.9417868e-12]",0
219,220,"[7.33376372e-15 4.54293694e-13 1.09439686e-13 ... 4.55327474e-14
 6.01948067e-17 5.12233451e-14]",0
220,221,"[1.8710918e-15 7.0064272e-13 1.1935754e-13 ... 9.3672558e-16 1.4629586e-11
 3.5943603e-14]",0
221,222,"[1.3404656e-08 1.8257872e-08 1.7910993e-07 ... 6.7465386e-08 7.9572118e-07
 8.3480779e-07]",0
222,223,"[3.4021495e-14 9.1583676e-15 8.6518385e-15 ... 2.5300587e-13 5.0397622e-15
 1.5476173e-10]",0
223,224,"[2.5073876e-14 1.0389177e-11 3.2723624e-12 ... 6.9532954e-13 3.2084829e-15
 2.1511135e-11]",0
224,225,"[8.8840197e-14 3.8715554e-12 1.6811169e-12 ... 9.8670967e-11 4.5754854e-17
 2.7751301e-13]",0
225,226,"[6.2120583e-15 8.8840197e-14 8.0529133e-13 ... 1.4954489e-10 1.5226184e-18
 6.7791446e-11]",0
226,227,"[7.8936142e-11 1.8841226e-10 4.6914779e-09 ... 3.3852454e-10 9.8266355e-06
 1.7374517e-09]",0
227,228,"[3.6316156e-12 9.4831004e-11 5.1595880e-12 ... 3.5500749e-12 2.3037941e-16
 2.0402062e-10]",0
228,229,"[7.1241468e-14 3.5523800e-12 8.8184243e-12 ... 3.1760847e-11 8.4461670e-15
 3.2565239e-11]",0
229,230,"[4.1726791e-15 1.0642240e-12 2.5842842e-13 ... 1.2592970e-13 5.6315078e-17
 3.6800752e-14]",0
230,231,"[4.7986735e-09 4.2524495e-10 7.5205536e-10 ... 2.7784608e-10 1.5735823e-04
 2.0091088e-07]",0
231,232,"[2.3522973e-15 3.2539810e-13 1.9462956e-15 ... 7.2970389e-15 7.6858159e-20
 9.9302545e-14]",0
232,233,"[5.8962655e-14 3.2308268e-13 1.0139413e-12 ... 1.2597597e-11 4.6721808e-15
 7.2674653e-12]",0
233,234,"[1.2867417e-11 9.3534373e-12 1.4655249e-11 ... 2.3193081e-10 8.6119396e-09
 3.1204865e-11]",0
234,235,"[8.1567817e-16 2.1638090e-14 3.6223025e-14 ... 2.1423327e-13 5.8237791e-19
 4.8038060e-11]",0
235,236,"[1.0689666e-15 4.5359038e-14 3.4349212e-14 ... 1.3572272e-13 1.1599377e-20
 2.1026247e-16]",0
236,237,"[7.52072084e-15 3.31711360e-11 1.22091515e-14 ... 5.73429802e-12
 5.33740905e-14 1.14288028e-13]",0
237,238,"[1.9531335e-08 4.3978603e-09 1.9491864e-10 ... 4.8210868e-08 3.8473691e-10
 3.9367180e-08]",0
238,239,"[7.8255013e-16 1.0704391e-16 7.5249679e-15 ... 2.2307677e-14 4.1395862e-10
 2.1698370e-12]",0
239,240,"[2.8645327e-17 1.6242107e-18 1.0960652e-18 ... 1.2745561e-18 5.3237617e-15
 2.2777829e-18]",0
240,241,"[1.5378570e-06 7.3674113e-07 3.1535551e-06 ... 1.6543258e-06 2.8005641e-06
 3.7494010e-07]",0
241,242,"[7.4411553e-16 3.3768852e-14 1.2036608e-15 ... 4.6296716e-15 7.2501243e-14
 4.4330765e-15]",0
242,243,"[7.3403689e-15 4.8618670e-12 8.9528957e-14 ... 2.9143961e-14 2.3133020e-16
 1.9714272e-13]",0
243,244,"[1.4742265e-07 1.3612306e-07 7.9958886e-07 ... 3.0251704e-07 7.3455858e-08
 1.5578964e-06]",0
244,245,"[1.3153657e-09 2.2731372e-10 2.8979430e-09 ... 6.5125225e-11 9.0982610e-07
 3.3837182e-09]",0
245,246,"[5.2794712e-15 3.4038507e-14 6.6370889e-15 ... 3.6016210e-14 1.2253384e-14
 1.8381630e-11]",0
246,247,"[1.8870220e-07 9.7908492e-07 1.1797050e-06 ... 3.0642948e-07 4.3714947e-09
 1.1906585e-06]",0
247,248,"[5.6797324e-15 2.7609637e-14 4.9994947e-15 ... 1.6690916e-15 9.4828583e-21
 1.4936800e-12]",0
248,249,"[3.17948470e-15 1.03192554e-13 6.38539853e-14 ... 9.69624771e-13
 3.02814075e-14 8.81602734e-14]",0
249,250,"[4.6022879e-16 1.1049849e-13 4.6619592e-16 ... 1.5404851e-17 1.0160484e-18
 6.1703057e-14]",0
250,251,"[4.0633324e-07 7.0560461e-08 1.2364127e-08 ... 5.0664326e-09 2.4599896e-07
 3.1692019e-07]",0
251,252,"[1.6105049e-14 2.5549560e-13 1.0695447e-17 ... 2.0615257e-14 2.9908159e-16
 6.7330751e-15]",0
252,253,"[2.2342590e-14 1.5180956e-09 5.4444425e-11 ... 2.9492096e-11 2.9059876e-13
 7.4969045e-11]",0
253,254,"[3.8865596e-16 1.2668549e-16 8.4975431e-17 ... 1.1052013e-18 4.8343671e-19
 5.5772669e-18]",0
254,255,"[6.09550144e-09 1.35495375e-08 3.62413433e-09 ... 8.55856608e-10
 4.50588828e-07 1.04950981e-09]",0
255,256,"[2.6995262e-15 5.9386578e-14 2.3087254e-17 ... 1.3126950e-17 4.9788512e-20
 8.6384553e-14]",0
256,257,"[1.7789742e-14 7.1668325e-14 1.5016245e-15 ... 3.6794399e-16 2.2132534e-16
 4.2925381e-12]",0
257,258,"[1.0549421e-15 7.0179955e-17 7.8499922e-15 ... 7.9623003e-16 3.8402856e-15
 4.9218485e-13]",0
258,259,"[3.7550541e-07 1.1633213e-07 1.5823758e-06 ... 4.6198060e-08 9.4656541e-05
 6.7587649e-08]",0
259,260,"[4.4389460e-16 7.0295506e-15 5.9145321e-15 ... 9.9746209e-17 3.5315687e-14
 7.1675162e-14]",0
260,261,"[1.2836287e-15 6.8511731e-14 1.9476197e-13 ... 2.5630851e-15 3.5327068e-18
 6.2227990e-16]",0
261,262,"[3.8600388e-06 2.2558821e-08 3.3356284e-06 ... 1.3131993e-06 1.7996965e-07
 1.2430792e-05]",0
262,263,"[6.6590761e-11 4.8272449e-11 1.9741087e-10 ... 3.5097692e-11 4.4798844e-15
 8.1798908e-11]",0
263,264,"[1.1945450e-14 1.0767835e-15 3.6576566e-13 ... 9.3104798e-14 2.7337324e-09
 7.2484548e-13]",0
264,265,"[1.86195714e-14 1.31007195e-12 1.24702998e-10 ... 1.02233373e-13
 5.31640924e-17 2.66853792e-12]",0
265,266,"[4.2571232e-14 2.0904463e-14 2.7472822e-12 ... 3.8381473e-15 2.7208000e-17
 4.1295858e-14]",0
266,267,"[1.5013969e-13 2.1959601e-11 2.3452598e-11 ... 6.0457073e-12 5.3215281e-15
 4.6611304e-13]",0
267,268,"[1.6185229e-15 3.4679911e-16 3.1003515e-15 ... 4.0674413e-17 9.1927328e-17
 1.0265427e-13]",0
268,269,"[1.5860957e-18 3.5432745e-18 3.9502759e-18 ... 1.2462392e-16 5.0797029e-13
 4.6913393e-17]",0
269,270,"[8.7901612e-16 7.5450775e-18 1.7989102e-15 ... 1.3582409e-15 9.9463040e-19
 9.8455277e-16]",0
270,271,"[1.6204557e-16 3.7598227e-14 1.3337009e-12 ... 2.6168998e-15 7.4108693e-17
 1.5906016e-13]",0
271,272,"[1.7265338e-15 2.8707427e-12 3.6634355e-14 ... 4.5150954e-13 5.5975938e-13
 1.5553040e-12]",0
272,273,"[7.8014513e-15 5.9959904e-13 2.3022570e-13 ... 1.0751080e-13 5.0027189e-15
 1.8586699e-12]",0
273,274,"[1.4526905e-14 1.2569124e-12 3.2659212e-12 ... 5.3732386e-15 2.0961970e-13
 9.6610914e-11]",0
274,275,"[4.4505738e-13 8.0598654e-14 9.6227323e-13 ... 5.2796079e-12 3.1101894e-14
 3.2874200e-11]",0
275,276,"[5.1909550e-18 2.0822468e-16 4.2059192e-15 ... 5.0547457e-14 7.2085225e-18
 7.2838884e-14]",0
276,277,"[7.5615995e-15 4.2545418e-14 2.7454303e-14 ... 8.4760554e-15 1.8670143e-14
 6.1944352e-13]",0
277,278,"[1.7068247e-06 9.6054464e-06 3.2921205e-05 ... 2.9861600e-05 2.5346312e-08
 1.1291482e-05]",0
278,279,"[9.2033338e-16 3.4431451e-15 1.2023783e-11 ... 4.3512835e-14 3.2526962e-17
 4.3620984e-16]",0
279,280,"[8.41213765e-09 1.99883470e-06 4.88056116e-07 ... 1.10612014e-07
 1.70891856e-09 1.04960168e-06]",0
280,281,"[1.0565495e-14 9.2350301e-14 3.6952520e-15 ... 1.5736486e-13 3.3760833e-16
 2.7645017e-16]",0
281,282,"[2.7341710e-16 9.8788224e-16 3.2741334e-17 ... 7.1633269e-16 6.2224165e-17
 4.3530185e-14]",0
282,283,"[6.7043150e-16 4.5716294e-17 3.4758088e-14 ... 3.5948092e-16 5.5629965e-15
 5.2990224e-15]",0
283,284,"[1.9530496e-07 1.0522358e-07 1.6513004e-06 ... 4.8028618e-08 9.8559838e-07
 1.6878388e-08]",0
284,285,"[5.7840634e-14 6.5423178e-16 1.7460413e-13 ... 1.5905463e-14 6.6028963e-15
 3.7883989e-15]",0
285,286,"[7.04264538e-16 5.62400549e-13 5.88775014e-13 ... 1.02217395e-13
 9.39389408e-13 1.51146075e-11]",0
286,287,"[5.6857370e-15 2.9078562e-17 4.2935205e-16 ... 3.1568230e-16 3.8883115e-15
 1.1268948e-13]",0
287,288,"[1.7163685e-15 1.4932369e-14 4.9686302e-14 ... 3.7581543e-13 3.1537161e-17
 1.1102647e-16]",0
288,289,"[4.14920360e-15 6.81018555e-14 3.04718938e-15 ... 1.02147566e-14
 2.90278318e-15 1.08365736e-14]",0
289,290,"[1.38546120e-05 1.84927594e-05 1.22719954e-04 ... 1.10180845e-05
 1.34071333e-05 3.34367570e-07]",0
290,291,"[2.35492015e-14 1.03939637e-13 3.02586732e-13 ... 1.32238413e-11
 8.41237209e-15 1.37092731e-14]",0
291,292,"[2.3815864e-16 2.3277230e-15 7.8863630e-13 ... 1.3510988e-12 1.9520124e-16
 1.8846081e-16]",0
292,293,"[2.8754591e-17 5.6057823e-19 1.6341678e-17 ... 2.5878602e-17 4.6841220e-14
 2.2415796e-18]",0
293,294,"[6.7310723e-15 2.0822858e-13 2.4813020e-14 ... 2.2589399e-15 7.5033082e-20
 1.5483998e-14]",0
294,295,"[3.3103235e-11 1.7931391e-09 9.7728103e-10 ... 1.0861810e-11 3.8942898e-12
 9.0457181e-10]",0
295,296,"[2.3123673e-12 2.5060902e-12 2.2253276e-11 ... 1.4274478e-12 1.3519446e-12
 8.1947704e-12]",0
296,297,"[7.1204127e-13 4.2647553e-13 4.4502406e-14 ... 1.9142210e-15 3.3662972e-15
 6.8643696e-10]",0
297,298,"[2.3071093e-13 7.4923161e-14 3.0004756e-13 ... 5.6845757e-11 8.1222182e-13
 1.0216357e-13]",0
298,299,"[6.2285043e-14 3.3430967e-15 7.0861430e-15 ... 2.7414270e-14 3.4835375e-12
 1.9500823e-11]",0
299,300,"[6.8402728e-17 3.8487308e-16 3.4192185e-15 ... 1.5437559e-17 1.0021986e-17
 8.6919874e-18]",0
300,301,"[1.3619818e-15 6.4111085e-15 1.3168059e-12 ... 4.1356863e-18 1.5792071e-18
 1.5273859e-14]",0
301,302,"[8.8741931e-15 4.7928366e-13 1.6060078e-14 ... 5.9013619e-14 6.2305394e-17
 8.0759658e-14]",0
302,303,"[2.8881442e-10 4.8954094e-09 8.5943004e-09 ... 2.8724101e-10 3.9903605e-07
 8.1155349e-08]",0
303,304,"[6.6519856e-09 1.7724188e-08 1.6188368e-08 ... 1.5248053e-08 1.3494572e-09
 7.3374679e-08]",0
304,305,"[3.6008772e-15 9.3856407e-16 2.0943776e-14 ... 4.9781422e-15 1.1543027e-17
 3.7893191e-10]",0
305,306,"[2.7497154e-15 2.9013205e-16 7.0350003e-14 ... 7.7913479e-13 7.7694953e-15
 1.0989317e-13]",0
306,307,"[7.1518322e-16 4.3355019e-14 1.9671432e-15 ... 4.5519004e-15 7.6887603e-17
 2.5434556e-14]",0
307,308,"[7.34811924e-14 1.35254082e-11 1.12246835e-11 ... 5.60776686e-13
 5.72393288e-14 3.05193024e-11]",0
308,309,"[1.2965081e-14 1.3846148e-12 2.8636428e-13 ... 4.1202666e-12 9.0124357e-21
 8.5408349e-16]",0
309,310,"[1.1740402e-13 8.1260638e-13 2.0402576e-14 ... 8.5631789e-13 3.6927194e-13
 1.6730247e-11]",0
310,311,"[1.71375740e-15 1.39835859e-17 3.36320382e-15 ... 1.36403314e-14
 2.83661729e-14 1.08177309e-15]",0
311,312,"[2.5212808e-14 1.3443580e-13 3.8756965e-14 ... 3.7139313e-13 1.2022652e-16
 1.2797419e-11]",0
312,313,"[7.5435060e-15 1.3985132e-14 2.0007890e-13 ... 1.5509573e-13 2.4349887e-15
 1.1036537e-13]",0
313,314,"[8.11897512e-15 1.67004044e-15 1.28259414e-14 ... 8.98345092e-13
 1.70526259e-13 5.32994439e-13]",0
314,315,"[5.6097145e-12 6.7424343e-13 1.1847744e-13 ... 2.5433818e-14 3.1391757e-08
 2.3447708e-15]",0
315,316,"[1.8620630e-15 6.7782442e-17 7.9082452e-14 ... 4.9617137e-19 1.8367363e-15
 3.8166808e-17]",0
316,317,"[2.9363630e-14 5.5766958e-13 1.9110779e-14 ... 3.1635632e-15 9.6160533e-14
 5.8016011e-13]",0
317,318,"[5.6828071e-12 3.0855709e-09 4.4247578e-10 ... 2.6539443e-12 1.9075306e-14
 5.7417422e-11]",0
318,319,"[1.26429264e-14 1.61626116e-12 1.09366651e-13 ... 5.72729906e-13
 1.43783250e-14 4.68347722e-11]",0
319,320,"[4.78507038e-14 9.42368926e-12 1.46340787e-11 ... 1.38864606e-11
 5.94537802e-18 1.63778528e-12]",0
320,321,"[1.4408564e-16 8.2448673e-18 1.6130434e-15 ... 1.6895322e-16 1.6457732e-16
 1.8189223e-14]",0
321,322,"[1.6357355e-14 3.4573757e-13 2.6051774e-14 ... 4.4072337e-12 3.9328507e-17
 8.0079303e-12]",0
322,323,"[1.3430103e-08 8.8773106e-08 3.3715203e-08 ... 3.5985630e-07 1.6211781e-09
 7.1766908e-07]",0
323,324,"[6.2075307e-16 1.9626459e-15 9.9794698e-14 ... 1.5102126e-15 1.7304826e-16
 1.6997950e-12]",0
324,325,"[1.5097815e-14 7.4076582e-14 9.1793999e-13 ... 3.0831454e-14 6.4861548e-17
 5.0943538e-13]",0
325,326,"[5.4145755e-15 1.9829142e-13 3.4917218e-11 ... 4.3046380e-13 3.5758803e-16
 7.4439458e-14]",0
326,327,"[5.1764104e-09 6.4758121e-10 1.0282824e-08 ... 1.3502874e-10 1.2787396e-12
 4.2808979e-09]",0
327,328,"[1.7368389e-15 5.3893887e-17 8.8388740e-18 ... 1.2005321e-17 1.5013119e-12
 1.3176788e-14]",0
328,329,"[1.2836175e-06 1.9541001e-05 3.5241205e-06 ... 3.9967179e-07 6.4583378e-07
 3.3992694e-07]",0
329,330,"[2.2016810e-18 7.7220007e-18 2.8916758e-15 ... 1.6328483e-15 3.2282055e-19
 2.2116921e-16]",0
330,331,"[4.1765270e-06 1.7704650e-05 3.7447642e-06 ... 2.5486137e-05 5.3694470e-07
 7.1222541e-07]",0
331,332,"[5.1203026e-14 2.4787327e-11 1.2860575e-11 ... 2.7661003e-12 2.2202552e-16
 1.9806622e-12]",0
332,333,"[6.8881123e-17 1.9696220e-14 5.0255691e-14 ... 3.0055785e-14 3.4471745e-18
 1.5781776e-14]",0
333,334,"[1.1339064e-06 1.4733378e-06 6.7277200e-05 ... 6.8002607e-04 6.3486787e-06
 1.7264674e-05]",0
334,335,"[1.3441958e-14 1.6457641e-12 2.4491873e-14 ... 7.0751808e-14 3.7147933e-18
 7.3981979e-14]",0
335,336,"[1.5845863e-15 1.6835578e-13 1.3853356e-16 ... 1.7631004e-15 4.0820411e-15
 4.0138426e-12]",0
336,337,"[1.95322105e-14 4.86109879e-15 5.74275260e-14 ... 4.75610525e-15
 1.02901506e-16 2.07131153e-11]",0
337,338,"[8.7921774e-15 3.6735063e-13 6.0760411e-12 ... 6.0211005e-13 2.2854607e-17
 4.5625400e-15]",0
338,339,"[4.2265502e-09 1.5041762e-10 8.9565368e-09 ... 1.0928524e-10 1.0094663e-08
 1.2933507e-11]",0
339,340,"[2.0436539e-12 2.3091121e-12 8.0582215e-13 ... 1.8822389e-12 1.6366896e-13
 1.6088396e-10]",0
340,341,"[4.1586933e-16 7.9179956e-14 2.6622443e-12 ... 2.7132598e-13 1.6482899e-12
 3.2972319e-14]",0
341,342,"[4.08170161e-13 5.75180389e-11 9.82948931e-11 ... 1.43221990e-12
 1.35480015e-14 6.58239565e-12]",0
342,343,"[8.0615985e-16 5.2352697e-15 7.1817171e-15 ... 4.7428792e-15 1.1881172e-17
 1.9920736e-12]",0
343,344,"[2.3332526e-15 7.9418165e-18 1.0661693e-14 ... 8.8128628e-15 2.7651227e-17
 2.5248709e-14]",0
344,345,"[1.5545291e-08 3.0964279e-06 2.7036734e-07 ... 1.5964252e-08 2.6951823e-03
 7.4240497e-06]",0
345,346,"[8.5122034e-14 1.2244633e-12 8.8325256e-13 ... 3.4716425e-13 6.2282644e-11
 4.4066959e-12]",0
346,347,"[9.1826041e-17 1.6331700e-14 1.8474295e-17 ... 4.4567787e-16 1.2699135e-15
 1.1609954e-13]",0
347,348,"[3.8056069e-11 3.1477095e-11 2.5158610e-11 ... 1.5773471e-10 8.5315713e-12
 2.4260370e-11]",0
348,349,"[1.06121895e-14 6.14585151e-14 1.76965837e-13 ... 2.15699474e-13
 7.08669348e-20 3.33734321e-12]",0
349,350,"[2.9161678e-15 9.3921500e-14 2.6665367e-13 ... 1.0948988e-11 7.9216990e-17
 5.7177997e-14]",0
350,351,"[1.3030573e-15 5.0508160e-13 2.3859773e-17 ... 4.0871610e-18 4.0639134e-13
 5.3976031e-15]",0
351,352,"[1.2062539e-14 1.4884925e-12 1.0160321e-12 ... 3.1920801e-12 8.0080652e-13
 3.9058407e-14]",0
352,353,"[4.5680132e-05 3.4126191e-05 4.7886547e-06 ... 5.5761062e-05 4.7460292e-04
 1.4557148e-05]",0
353,354,"[1.4908802e-18 4.6714453e-17 7.3861215e-16 ... 1.5720630e-15 3.4492495e-20
 1.7650501e-17]",0
354,355,"[7.6347560e-15 1.5357934e-14 1.3161165e-14 ... 8.5315589e-15 6.5446030e-12
 7.0799601e-14]",0
355,356,"[1.0761430e-15 3.3894019e-15 1.3706471e-11 ... 4.0283650e-14 3.8921362e-17
 4.8746333e-16]",0
356,357,"[1.35128555e-14 1.27710117e-11 9.91129447e-14 ... 1.19896931e-13
 7.78577968e-16 3.95653128e-12]",0
357,358,"[6.51308638e-14 1.61736787e-11 1.29270665e-11 ... 1.68644710e-12
 4.70059569e-18 2.98574325e-11]",0
358,359,"[3.3428422e-15 1.3730477e-13 1.5054094e-12 ... 6.0534751e-11 1.5163252e-16
 1.2610396e-13]",0
359,360,"[5.1052346e-14 2.9155750e-13 1.8964557e-13 ... 6.4685873e-16 2.4228986e-13
 5.1517785e-13]",0
360,361,"[1.3609846e-15 2.7773118e-13 2.3809891e-14 ... 3.7174870e-14 1.4362475e-15
 8.8275995e-15]",0
361,362,"[3.1587881e-15 2.3836883e-14 4.7441665e-14 ... 4.2037744e-13 1.5565598e-15
 9.3446073e-13]",0
362,363,"[3.7749376e-16 4.5976228e-15 6.1927812e-13 ... 2.6045306e-15 1.0488007e-19
 5.1763496e-15]",0
363,364,"[8.7150373e-16 7.2866046e-16 1.0051559e-14 ... 1.2109189e-15 1.0740274e-14
 2.0864471e-14]",0
364,365,"[9.4334932e-15 3.3147735e-11 1.4169445e-12 ... 7.8480419e-16 3.4780335e-16
 4.8340037e-13]",0
365,366,"[1.2803479e-14 1.7244747e-10 6.5641806e-12 ... 1.4216784e-13 1.1268672e-16
 4.8741013e-13]",0
366,367,"[3.1164677e-14 8.3618301e-13 2.3203416e-12 ... 3.9629040e-13 1.0108933e-10
 5.0306914e-10]",0
367,368,"[9.8705774e-15 2.1368712e-14 1.7749985e-14 ... 7.6479692e-13 1.4865545e-16
 7.2004805e-15]",0
368,369,"[1.5095050e-14 3.4735704e-13 2.1208659e-13 ... 3.1366630e-12 4.7490760e-13
 1.1915965e-13]",0
369,370,"[3.1276653e-07 3.0448016e-06 3.2599664e-06 ... 9.1803588e-05 2.4578480e-08
 8.2371935e-06]",0
370,371,"[4.6538413e-15 2.5305296e-15 7.8643012e-12 ... 8.6509619e-12 1.0229481e-17
 7.3942415e-12]",0
371,372,"[2.2032388e-15 1.0145545e-12 4.9237309e-15 ... 5.6761498e-18 2.4204398e-15
 1.9869600e-18]",0
372,373,"[3.9010400e-17 2.3379023e-16 3.6222157e-16 ... 8.1717978e-15 8.3102498e-21
 5.6303641e-19]",0
373,374,"[1.5095050e-14 3.4735704e-13 2.1208659e-13 ... 3.1366630e-12 4.7490760e-13
 1.1915965e-13]",0
374,375,"[4.4943229e-13 4.2095903e-11 9.2724049e-13 ... 1.4003839e-12 1.1873990e-11
 1.2739142e-12]",0
375,376,"[1.5609243e-15 1.3199988e-13 9.2838313e-13 ... 7.1994370e-15 5.4116024e-15
 7.7943500e-13]",0
376,377,"[2.87708452e-16 2.79866859e-16 3.32555723e-15 ... 2.16308895e-16
 1.02465926e-16 1.12247087e-14]",0
377,378,"[3.2229405e-18 3.7104689e-13 2.5844775e-16 ... 1.6617964e-17 3.0708139e-26
 1.3068199e-16]",0
378,379,"[3.1529385e-14 2.7023695e-15 1.5368414e-15 ... 2.2360571e-15 1.6676029e-14
 6.2261940e-16]",0
379,380,"[7.82920769e-15 1.64686143e-14 2.49795048e-14 ... 4.29578350e-15
 1.10050485e-13 7.55126257e-12]",0
380,381,"[1.6987763e-13 9.1043739e-16 5.9798640e-13 ... 3.2597160e-16 9.3207851e-14
 5.0320533e-14]",0
381,382,"[9.0609941e-16 9.4616293e-17 1.5673382e-15 ... 2.4225051e-18 1.0823755e-16
 2.9020300e-15]",0
382,383,"[6.5388284e-15 4.1796909e-14 2.7325369e-14 ... 1.6257557e-16 3.0431439e-17
 9.5815329e-16]",0
383,384,"[1.61508746e-13 1.86509228e-12 4.83539424e-12 ... 1.25752631e-10
 1.36832017e-12 1.31716695e-11]",0
384,385,"[4.1599994e-13 9.9281408e-12 5.5348792e-13 ... 5.6980580e-11 1.1783948e-16
 1.2356794e-13]",0
385,386,"[3.8255637e-14 4.6005996e-10 1.1794230e-12 ... 1.2557717e-12 8.0624823e-18
 3.7642665e-13]",0
386,387,"[1.3966792e-14 3.9338216e-12 9.8633233e-13 ... 2.5762811e-10 1.4970207e-22
 2.8596583e-13]",0
387,388,"[8.4131947e-14 4.8984662e-12 4.9064865e-13 ... 2.5362714e-14 3.1008026e-14
 3.4250689e-14]",0
388,389,"[6.6035510e-15 5.1085158e-15 1.6023768e-13 ... 1.4223442e-15 6.9496385e-16
 7.4415788e-13]",0
389,390,"[1.3993804e-14 2.6081971e-13 3.3530226e-14 ... 5.0788460e-11 5.9629842e-17
 8.4212659e-15]",0
390,391,"[1.7681931e-14 3.2445609e-13 9.2856202e-13 ... 5.4028028e-12 5.5326693e-15
 6.8758966e-12]",0
391,392,"[4.7986735e-09 4.2524495e-10 7.5205536e-10 ... 2.7784608e-10 1.5735823e-04
 2.0091088e-07]",0
392,393,"[6.8653720e-16 6.7768451e-18 7.1673413e-17 ... 5.6118487e-15 2.8327358e-18
 2.7186369e-13]",0
393,394,"[6.7148092e-16 7.9828637e-15 4.4743948e-15 ... 1.2197368e-15 4.4528189e-16
 8.2907897e-14]",0
394,395,"[7.21220523e-12 3.66180801e-11 1.39915345e-11 ... 3.93371056e-12
 1.46776580e-12 2.33764071e-12]",0
395,396,"[9.5698485e-15 6.3884472e-13 3.5275398e-12 ... 5.0771214e-15 2.1382776e-18
 2.2869642e-14]",0
396,397,"[9.21128365e-12 1.22195995e-11 1.10914555e-10 ... 2.20833963e-12
 6.62006228e-09 4.86017823e-11]",0
397,398,"[1.5256150e-15 1.0022332e-13 2.3457659e-14 ... 1.6150629e-15 5.6405592e-17
 2.6702945e-12]",0
398,399,"[1.5767301e-13 1.7660166e-12 8.2155243e-14 ... 3.5633406e-14 7.6465227e-16
 1.5007906e-11]",0
399,400,"[1.7898211e-14 1.1259930e-12 4.0630784e-12 ... 2.2504713e-12 3.3592850e-13
 4.7524245e-11]",0
400,401,"[1.5073004e-15 7.4940054e-14 1.6376531e-13 ... 1.5811120e-14 1.9249628e-16
 3.6376421e-12]",0
401,402,"[2.3732271e-14 1.2883935e-13 1.0239068e-13 ... 3.0861578e-14 8.1903351e-15
 1.2017482e-14]",0
402,403,"[1.1292562e-15 1.1558643e-14 2.9233984e-14 ... 6.5829839e-13 1.1484502e-13
 5.4352525e-14]",0
403,404,"[8.6621765e-15 7.5762997e-14 2.5535565e-14 ... 8.3307238e-13 1.5919764e-17
 3.6673385e-13]",0
404,405,"[9.2736818e-15 7.0352415e-14 1.4129953e-13 ... 2.0271352e-14 7.0859980e-18
 2.3088687e-15]",0
405,406,"[2.7401658e-15 4.6685084e-16 2.6474224e-16 ... 7.3251449e-17 1.6849761e-15
 1.6307769e-13]",0
406,407,"[1.4783101e-15 7.3398369e-15 6.5918039e-13 ... 3.2382178e-13 5.2655050e-18
 6.5754981e-15]",0
407,408,"[6.43536299e-16 5.77152258e-14 5.21281059e-15 ... 4.63261807e-13
 7.22039514e-15 1.20602105e-11]",0
408,409,"[1.2362976e-13 3.5115341e-13 1.0217124e-12 ... 7.0209789e-14 4.4312118e-17
 1.6937754e-12]",0
409,410,"[4.6600543e-17 3.8585469e-18 2.2936214e-14 ... 1.9153245e-15 1.3012664e-19
 1.9407988e-18]",0
410,411,"[1.8994699e-15 6.4815266e-14 6.5140419e-12 ... 1.4123183e-14 4.1978803e-19
 9.0702206e-14]",0
411,412,"[2.4878501e-15 8.2416136e-14 2.6436370e-13 ... 3.0089899e-15 6.0461729e-18
 1.8795627e-14]",0
412,413,"[2.6159803e-16 6.7730076e-14 2.0749302e-14 ... 4.8162276e-15 4.1772915e-18
 1.0382812e-12]",0
413,414,"[6.8598747e-16 5.9776375e-14 5.5515065e-15 ... 4.8253540e-13 8.1809051e-15
 1.2425042e-11]",0
414,415,"[1.4315987e-14 6.1114549e-16 3.0606653e-13 ... 3.3958394e-12 8.8110336e-18
 2.3849116e-14]",0
415,416,"[2.0117962e-15 3.0161640e-13 1.8947752e-13 ... 2.8180648e-12 4.7189398e-19
 5.3930371e-14]",0
